id,latitude,longitude,unique_squirrel_id,shift,date,age,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
6603,40.77828774,-73.96785614,16E-PM-1018-02,PM,2018-10-18,Juvenile,Cinnamon,Ground plane,,False,True,False,False,False,,False,False,False,True,False,False,False,False
6604,40.77547041,-73.97573135,11A-PM-1013-04,PM,2018-10-13,Adult,Cinnamon,Ground plane,,True,False,False,True,True,,False,False,False,False,False,False,False,False
6605,40.76688861,-73.97482894,2F-PM-1014-11,PM,2018-10-14,Adult,Gray,Ground plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
6606,40.77887819,-73.96739241,17F-AM-1007-03,AM,2018-10-07,Adult,Cinnamon,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
6607,40.7680336,-73.97560176,3E-PM-1008-06,PM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
6608,40.78039615,-73.96476051,20G-AM-1018-03,AM,2018-10-18,Adult,Gray,Above ground,In tree,True,False,False,False,False,,True,False,False,False,False,False,False,False
6609,40.78311513,-73.95950223,25I-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,True,True,False,False,True
6610,40.79172738,-73.95373561,35I-PM-1006-02,PM,2018-10-06,Adult,Gray,Above ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
6611,40.78287729,-73.96002043,24I-AM-1019-01,AM,2018-10-19,Adult,Gray,Above ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
6612,40.77673296,-73.97097222,14D-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6613,40.78520276,-73.95862529,27I-AM-1007-03,AM,2018-10-07,Adult,Gray,Above ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
6614,40.77830833,-73.96649864,17G-PM-1017-02,PM,2018-10-17,Adult,Gray,Above ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
6615,40.76683116,-73.9755322,2F-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
6616,40.77526626,-73.96661136,14H-PM-1012-05,PM,2018-10-12,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
6617,40.76890203,-73.97065331,6I-AM-1006-01,AM,2018-10-06,Adult,Gray,Above ground,,True,False,True,True,True,,False,False,False,False,False,False,False,True
6618,40.77586111,-73.97080471,13E-PM-1008-01,PM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
6619,40.79441347,-73.96019189,35C-AM-1007-01,AM,2018-10-07,Juvenile,Gray,Above ground,(white oak),False,False,False,False,False,Sitting still,False,False,False,False,False,False,False,False
6620,40.79311284,-73.96325779,33A-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
6621,40.80011852,-73.95740775,42B-AM-1014-01,AM,2018-10-14,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
6622,40.77032849,-73.97607498,5D-PM-1018-02,PM,2018-10-18,Adult,Gray,Above ground,On low fence,False,False,False,True,False,,False,False,False,False,False,False,False,True
6623,40.79177723,-73.95825344,34F-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6624,40.76696738,-73.97667796,2E-AM-1010-04,AM,2018-10-10,Juvenile,Gray,Ground plane,,False,False,False,True,False,,True,False,False,False,False,False,True,False
6625,40.76611587,-73.97212798,3I-PM-1013-02,PM,2018-10-13,Adult,Cinnamon,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6626,40.77066685,-73.97168548,7G-PM-1018-07,PM,2018-10-18,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6627,40.77233102,-73.97296452,9E-AM-1008-02,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
6628,40.77438792,-73.97486692,10B-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
6629,40.78188769,-73.96133565,23H-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
6630,40.79416771,-73.96124195,35B-PM-1013-07,PM,2018-10-13,Adult,Gray,Ground plane,,True,False,True,True,False,"Got fed twice by grandpa,grabbed from grass and ate in tree",False,False,False,False,False,True,True,True
6631,40.77826548,-73.97285115,14B-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
6632,40.76887625,-73.97638524,4D-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground plane,,False,False,True,True,False,,False,False,False,False,False,False,True,False
6633,40.78364311,-73.96961968,21A-AM-1019-09,AM,2018-10-19,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6634,40.76757927,-73.97752388,2D-AM-1007-05,AM,2018-10-07,Adult,Gray,Above ground,,True,False,False,False,False,,False,False,False,False,False,False,False,False
6635,40.79358318,-73.96019681,34C-PM-1012-03,PM,2018-10-12,Adult,Gray,Ground plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
6636,40.76935775,-73.97728101,4C-PM-1010-03,PM,2018-10-10,Adult,Cinnamon,Ground plane,,False,True,False,False,True,,False,False,False,False,False,False,True,False
6637,40.79494406,-73.95611249,37E-AM-1013-04,AM,2018-10-13,Adult,Gray,Above ground,,False,False,True,True,False,,True,False,False,False,False,False,False,True
6638,40.79055382,-73.95808131,32F-PM-1008-04,PM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
6639,40.7781531,-73.96453652,18H-AM-1018-02,AM,2018-10-18,Adult,Gray,Above ground,Tree,True,True,False,False,False,Playing?,False,False,False,False,False,False,False,False
6640,40.78908104,-73.96419899,28B-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,False,True,Wresting w/ branch,False,False,False,False,False,False,False,False
6641,40.79694577,-73.95558561,40E-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground plane,On rocks/bushy rocks,True,False,False,False,False,Hiding from bird,False,True,False,False,True,False,True,False
6642,40.7697841,-73.97538188,5D-PM-1018-06,PM,2018-10-18,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6643,40.76959187,-73.97156211,7H-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground plane,,True,False,False,False,True,"Running (along ground,up tree)",False,False,False,False,False,False,True,False
6644,40.77445358,-73.97142424,11E-PM-1012-05,PM,2018-10-12,Adult,Gray,Ground plane,,True,False,False,True,True,"Foraging (foraged,ran to tree root,munched)",False,False,False,False,False,False,True,False
6645,40.77559504,-73.96977447,13F-AM-1007-04,AM,2018-10-07,Adult,Cinnamon,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
6646,40.79002251,-73.95450372,33I-PM-1006-04,PM,2018-10-06,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
6647,40.79060123,-73.95638479,33G-AM-1013-03,AM,2018-10-13,?,,Above ground,,False,False,False,False,False,"Peeking out of tree,did *not* come out",False,False,False,False,False,False,False,False
6648,40.77418734,-73.971433,11E-PM-1012-04,PM,2018-10-12,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6649,40.79653233,-73.95692691,39D-PM-1012-03,PM,2018-10-12,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
6650,40.79122725,-73.95840642,33F-PM-1012-04,PM,2018-10-12,Adult,Gray,Ground plane,,True,False,False,True,True,,False,False,False,False,True,False,False,True
6651,40.79366584,-73.96300973,33A-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6652,40.79346695,-73.95320746,37H-PM-1006-06,PM,2018-10-06,Adult,Gray,Above ground,Tree,True,False,True,False,False,,False,False,False,False,False,False,False,False
6653,40.77637496,-73.97202899,13C-PM-1019-03,PM,2018-10-19,Adult,Gray,Ground plane,,True,False,False,True,False,,False,False,False,False,False,False,False,True
6654,40.78124081,-73.96511777,20F-PM-1007-05,PM,2018-10-07,Juvenile,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
6655,40.78401136,-73.96846573,22B-AM-1013-05,AM,2018-10-13,Adult,Gray,Above ground,Tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
6656,40.7900441,-73.96405889,29B-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
6657,40.7699879,-73.97048312,7H-AM-1006-10,AM,2018-10-06,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
6658,40.77100772,-73.97248066,7F-AM-1008-15,AM,2018-10-08,Juvenile,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
6659,40.7891282,-73.96149024,30D-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6660,40.77539156,-73.9698612,13F-PM-1008-02,PM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
6661,40.79129929,-73.95840642,33F-PM-1012-03,PM,2018-10-12,Adult,Black,Ground plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
6662,40.76970817,-73.98019715,3A-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
6663,40.77656253,-73.96867782,14F-PM-1012-04,PM,2018-10-12,,,,,False,False,False,False,False,,True,True,False,False,False,False,False,False
6664,40.77178329,-73.97660949,7C-PM-1020-04,PM,2018-10-20,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
6665,40.79517487,-73.95896353,37C-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground plane,,False,False,False,False,True,Caching,False,False,False,False,False,False,True,False
6666,40.78698886,-73.9676371,25A-AM-1013-01,AM,2018-10-13,,Gray,Ground plane,,False,False,False,True,False,Staring at me,False,False,False,False,False,False,True,False
6667,40.77237245,-73.97074984,10G-PM-1017-09,PM,2018-10-17,Adult,Gray,Ground plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
6668,40.79384493,-73.96285255,34A-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,True,True,True,Eating upside down on tree trunk,False,False,False,False,False,False,False,False
6669,40.79414094,-73.95388672,38G-PM-1020-03,PM,2018-10-20,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,True,False,False,True,False
6670,40.79452699,-73.95886102,36C-AM-1014-02,AM,2018-10-14,Juvenile,Gray,Ground plane,Crossing path,False,False,False,True,True,,False,False,False,False,False,False,True,False
6671,40.78986846,-73.95457736,33I-AM-1008-05,AM,2018-10-08,Adult,,Above ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
6672,40.77493335,-73.97167366,12E-AM-1017-07,AM,2018-10-17,Adult,Gray,Ground plane,,True,False,True,False,False,,False,False,False,False,True,False,False,True
6673,40.76770253,-73.97910854,2C-PM-1013-12,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
6674,40.79005075,-73.95458077,33I-PM-1006-02,PM,2018-10-06,Adult,Black,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
6675,40.77631368,-73.96539466,15I-PM-1012-05,PM,2018-10-12,Adult,Gray,Above ground,,True,False,True,False,True,Burying the food on ground,False,False,False,False,False,False,False,False
6676,40.77377123,-73.96900726,12G-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
6677,40.79755341,-73.95017625,42H-PM-1014-05,PM,2018-10-14,Adult,Gray,Above ground,,True,True,False,False,False,,False,False,False,False,False,False,False,True
6678,40.77826776,-73.97274057,14B-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
6679,40.7753795,-73.97130702,12E-AM-1017-05,AM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
6680,40.76833353,-73.98070785,2A-AM-1010-04,AM,2018-10-10,Adult,Cinnamon,Ground plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
6681,40.78388187,-73.96847907,22B-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
6682,40.79549154,-73.95257524,39H-AM-1007-03,AM,2018-10-07,Juvenile,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
6683,40.7691099,-73.97351372,5F-AM-1007-06,AM,2018-10-07,Adult,Gray,Above ground,Branch,False,False,False,True,False,,False,False,False,False,False,False,False,False
6684,40.79207993,-73.96155005,32C-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
6685,40.76905421,-73.97222615,6G-PM-1020-03,PM,2018-10-20,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6686,40.77372114,-73.97650642,8B-AM-1007-06,AM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
6687,40.78107851,-73.96252055,21H-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
6688,40.77107113,-73.97699695,6C-AM-1007-01,AM,2018-10-07,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
6689,40.79543487,-73.96081673,36A-PM-1013-05,PM,2018-10-13,,Gray,Ground plane,Edge of woods,False,False,False,False,True,,False,False,False,False,False,False,False,True
6690,40.77636065,-73.97052548,13E-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,True,True,,True,False,False,False,False,False,False,True
6691,40.77487914,-73.97321933,11D-PM-1006-01,PM,2018-10-06,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
6692,40.77963574,-73.97065861,17C-PM-1013-02,PM,2018-10-13,Adult,Gray,Above ground,In a tree,False,False,False,True,False,,False,False,False,False,False,False,True,False
6693,40.76843143,-73.97334613,5G-PM-1010-01,PM,2018-10-10,Adult,Cinnamon,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
6694,40.77828912,-73.97283398,14B-PM-1014-04,PM,2018-10-14,Adult,Gray,Above ground,Running up and down,False,False,False,False,False,,False,False,False,False,False,False,False,False
6695,40.77365763,-73.96997995,11F-AM-1013-02,AM,2018-10-13,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
6696,40.77569067,-73.96938943,13F-PM-1008-04,PM,2018-10-08,Adult,Gray,Above ground,,False,False,False,False,False,,True,False,False,False,False,False,False,False
6697,40.79671881,-73.955645,39E-AM-1018-04,AM,2018-10-18,Adult,Gray,Ground plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
6698,40.77637289,-73.96556709,16H-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
6699,40.77011794,-73.97216425,7G-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
6700,40.76830787,-73.97338824,5G-AM-1006-01,AM,2018-10-06,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
6701,40.78910429,-73.966241,28A-PM-1007-03,PM,2018-10-07,Adult,Cinnamon,Ground plane,,False,True,False,True,True,Chasing #2 took #2 food wrapper and is foraging through it,False,False,False,False,False,False,True,False
6702,40.79455033,-73.95480062,38G-PM-1020-08,PM,2018-10-20,Adult,Gray,Ground plane,,False,False,False,True,True,,True,False,False,True,False,False,True,False
6703,40.79569224,-73.95303266,39G-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
6704,40.78838623,-73.96253838,28D-AM-1012-03,AM,2018-10-12,Adult,Black,Above ground,,True,False,False,False,False,,False,False,False,False,False,False,True,False
6705,40.78344276,-73.97004109,21A-AM-1019-07,AM,2018-10-19,Adult,Gray,Above ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
6706,40.78169145,-73.96322658,22G-AM-1018-04,AM,2018-10-18,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
6707,40.77488054,-73.97173028,11D-PM-1006-05,PM,2018-10-06,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
6708,40.77788077,-73.96802133,16F-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground plane,Big rock in meadow,False,False,False,False,True,,False,False,False,False,False,False,False,True
6709,40.77291648,-73.97239229,9E-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
6710,40.79551968,-73.95389706,39G-PM-1013-03,PM,2018-10-13,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
6711,40.78742674,-73.96731039,26A-PM-1006-01,PM,2018-10-06,Juvenile,Gray,Ground plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
6712,40.77957204,-73.97259615,16A-PM-1019-06,PM,2018-10-19,Juvenile,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
6713,40.77829293,-73.97271159,14B-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
6714,40.7917332,-73.96209646,32C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
6715,40.77029607,-73.97021661,8H-PM-1014-08,PM,2018-10-14,Adult,Gray,Above ground,,False,True,False,False,False,"Chasing (#7),playing?",False,False,False,False,False,False,True,False
6716,40.78533582,-73.96901042,23A-AM-1018-02,AM,2018-10-18,Juvenile,Black,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
6717,40.77071289,-73.96924014,8I-AM-1006-04,AM,2018-10-06,Adult,Gray,Ground plane,,True,False,False,False,True,,False,False,False,True,False,False,True,False
6718,40.78181525,-73.9689306,19C-PM-1018-06,PM,2018-10-18,Adult,Gray,Above ground,Climbed fence,True,False,True,False,False,Climbing (fence),False,False,False,False,False,False,True,False
6719,40.78075718,-73.96303814,21H-PM-1018-02,PM,2018-10-18,Juvenile,Gray,Ground plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
6720,40.76826819,-73.97792631,3D-PM-1010-08,PM,2018-10-10,Adult,Gray,Ground plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
6721,40.79473298,-73.95200247,39I-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,True,False,Playing,False,False,False,False,False,True,False,False
6722,40.77975278,-73.9695226,17D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
6723,40.77002761,-73.97039213,7H-PM-1006-06,PM,2018-10-06,Adult,Gray,Above ground,,False,True,True,False,False,Playing w/ #7,False,False,False,False,False,False,True,False
6724,40.7700957,-73.97461285,6E-PM-1010-02,PM,2018-10-10,Adult,Cinnamon,Ground plane,Small open area but w/ 7 large oak trees,False,False,False,False,True,,False,False,False,False,False,False,True,False
6725,40.77532621,-73.97672202,10A-PM-1014-03,PM,2018-10-14,Adult,Gray,Above ground,Above my head in tree,False,False,False,True,False,Eating (in a tree),False,False,False,False,False,False,True,False
6726,40.77200994,-73.96980836,10H-AM-1014-01,AM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
6727,40.78179487,-73.9681874,20C-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground plane,,True,True,False,False,False,,False,False,False,False,False,False,False,False
6728,40.79840556,-73.95771098,40B-AM-1019-06,AM,2018-10-19,Juvenile,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
6729,40.77612129,-73.9711618,13D-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground plane,,False,False,False,False,True,Digging,False,False,False,False,False,False,True,False
6730,40.79035725,-73.96087673,31D-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6731,40.77500613,-73.97139065,12E-PM-1018-03,PM,2018-10-18,Adult,Cinnamon,Ground plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
6732,40.7777714,-73.96421113,18I-PM-1007-07,PM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6733,40.77927679,-73.96692078,18F-PM-1008-01,PM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
6734,40.77358184,-73.97642262,8B-AM-1007-08,AM,2018-10-07,Adult,Gray,Above ground,,False,False,False,True,False,Holding nut,False,False,False,False,False,False,True,False
6735,40.79131939,-73.95893904,33E-PM-1012-04,PM,2018-10-12,Adult,Gray,Ground plane,,False,False,False,False,True,Playing,False,False,False,False,False,False,False,False
6736,40.76894695,-73.97900445,3B-AM-1010-03,AM,2018-10-10,Juvenile,Gray,Ground plane,,False,True,False,False,False,Chasing #2,False,False,False,False,False,False,False,True
6737,40.76686208,-73.97779785,1D-AM-1006-01,AM,2018-10-06,Juvenile,Gray,Ground plane,,True,False,True,False,True,,False,False,False,False,True,False,False,False
6738,40.77846693,-73.96986427,16D-PM-1010-10,PM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
6739,40.77197796,-73.97851143,6A-PM-1012-03,PM,2018-10-12,Adult,Cinnamon,Ground plane,,True,True,True,False,False,,False,False,False,False,False,False,False,False
6740,40.76983247,-73.96956552,8I-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
6741,40.77738221,-73.96906453,15E-AM-1013-03,AM,2018-10-13,Adult,Gray,Above ground,On fallen log,False,False,False,False,False,,False,False,False,False,True,False,False,True
6742,40.78328011,-73.95974626,25I-PM-1007-06,PM,2018-10-07,,,Above ground,Up in tree,False,False,False,False,False,,False,True,False,False,False,False,False,False
6743,40.76726,-73.97849425,1D-AM-1006-06,AM,2018-10-06,Juvenile,Gray,Ground plane,,True,False,False,False,False,Tumbling,False,False,False,False,False,False,False,False
6744,40.7671492,-73.97462383,3F-AM-1006-06,AM,2018-10-06,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6745,40.76999436,-73.97053318,7H-AM-1006-09,AM,2018-10-06,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,False,True,False,False
6746,40.78370958,-73.96820039,22B-AM-1013-02,AM,2018-10-13,Adult,Cinnamon,Ground plane,,False,False,False,False,True,Climbed tree,False,False,False,False,False,False,True,False
6747,40.79265296,-73.96316487,32A-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6748,40.78502562,-73.95870728,27I-AM-1007-01,AM,2018-10-07,Adult,Cinnamon,Above ground,,False,False,True,True,False,,False,False,False,False,False,False,False,True
6749,40.79189924,-73.96423978,31A-PM-1017-02,PM,2018-10-17,Adult,Cinnamon,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
6750,40.77281971,-73.97408468,8D-AM-1007-06,AM,2018-10-07,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
6751,40.77639144,-73.96762707,15G-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground plane,,False,True,False,False,False,,True,False,False,False,False,False,False,False
6752,40.77738461,-73.97038161,15D-PM-1017-02,PM,2018-10-17,Adult,Gray,Above ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
6753,40.76807308,-73.98038953,1B-AM-1012-13,AM,2018-10-12,Adult,Gray,Ground plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
6754,40.77650098,-73.96951334,14E-AM-1008-16,AM,2018-10-08,Adult,Gray,Above ground,,False,False,True,True,True,,False,False,False,False,False,False,True,False
6755,40.76980561,-73.97744074,4C-PM-1010-12,PM,2018-10-10,Adult,Gray,Ground plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
6756,40.77234941,-73.96810799,11I-PM-1012-05,PM,2018-10-12,Adult,Gray,Above ground,,True,False,True,False,True,,False,False,False,False,False,False,False,False
6757,40.77008738,-73.97304782,7F-AM-1008-03,AM,2018-10-08,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
6758,40.78910623,-73.96628649,28A-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground plane,,True,False,False,False,False,Running from #3,False,False,False,False,False,False,True,False
6759,40.77781698,-73.9673129,16F-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground plane,Pine tree near utility shed,False,False,False,True,True,,False,False,False,False,False,False,False,True
6760,40.79803926,-73.95401971,41E-PM-1013-03,PM,2018-10-13,Adult,Cinnamon,Above ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
6761,40.78380575,-73.95956135,25I-PM-1007-04,PM,2018-10-07,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
6762,40.79920378,-73.95618409,42C-PM-1013-05,PM,2018-10-13,Adult,Gray,Above ground,,False,False,False,True,False,,True,False,False,False,False,False,True,False
6763,40.77006588,-73.97031694,7H-AM-1006-13,AM,2018-10-06,Adult,Gray,Above ground,,True,False,False,False,False,Running (up tree),False,False,False,False,False,False,True,False
6764,40.79432777,-73.96199852,34A-AM-1012-02,AM,2018-10-12,Adult,Gray,Above ground,Chasing from tree to ground,True,True,True,False,False,,False,False,False,False,False,False,True,False
6765,40.78077314,-73.96539062,20F-PM-1007-08,PM,2018-10-07,Adult,Cinnamon,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
6766,40.771494,-73.97352989,8E-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
6767,40.77178037,-73.97683096,6B-AM-1012-01,AM,2018-10-12,Adult,Gray,Ground plane,"Started in field, crossed busy street, ran up tree",True,False,False,False,True,,False,False,False,False,False,False,True,False
6768,40.76915004,-73.97750797,4C-PM-1010-07,PM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6769,40.777625,-73.97157754,14C-PM-1006-01,PM,2018-10-06,Adult,Gray,Above ground,,False,False,True,False,False,,False,True,False,False,False,False,False,True
6770,40.76814812,-73.98040653,1B-PM-1019-08,PM,2018-10-19,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
6771,40.78389531,-73.97010304,21A-AM-1019-04,AM,2018-10-19,Juvenile,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6772,40.79602147,-73.95813106,38C-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground plane,,False,True,False,False,False,Chasing (#4),False,False,False,False,False,False,False,True
6773,40.79501309,-73.96113124,36A-PM-1013-04,PM,2018-10-13,,Gray,Ground plane,On rock near pond,False,False,False,False,False,Sitting,False,False,False,False,True,False,True,False
